id,created_at,text,hashtag
25411931,2007-04-12 05:13:17,Ugly commute for Chicago. Cubs snowed out. http://snipurl.com/1g1pa,
22681051,2007-04-09 11:42:05,Winter-like temperatures put a chill on Easter services in many parts on the country http://snipurl.com/1frr5,
20395051,2007-04-06 00:46:18,Snow to return in spots as cold weather plunges south and east this weekend. http://snipurl.com/1fd4t,
18866591,2007-04-04 00:57:28,Over 283 hail reports already today http://snipurl.com/1f1qq,
18288401,2007-04-03 08:04:41,"Storm chasers say the area dubbed ""Tornado alley"" shifts during warmer periods http://snipurl.com/1eygp",
18287881,2007-04-03 08:03:22,Cold weather and a chance of snow return to Michigan. This cold air is forecast for the Northeast ltr this week. http://snipurl.com/1eygj,
18156561,2007-04-03 02:52:33,Cherry Blossoms bloom in DC in time for National Cherry Blossom Festival http://snipurl.com/1epb6,
17762211,2007-04-02 16:19:22,Japan Probe describes a sand and dust storm that has hit Japan http://www.japanprobe.com/?p=1486,
17323601,2007-04-02 00:19:20,L.A. dry spell: Los Angeles rain season is the driest since records started in 1877 http://snipurl.com/1esdr,
16786201,2007-04-01 00:49:19,Lightning hitting tree and ground captured on Youtube video http://snipurl.com/1epb1,
15390691,2007-03-29 21:55:44,Today's tornadoes have been in Texas and Oklahoma. You can a running list of warnings here -&gt; http://kamala.cod.edu/svr/,
15390181,2007-03-29 21:55:06,Yesterday's tornado swarms killed four people http://tinyurl.com/25eu7a,
14910221,2007-03-29 08:54:26,Video shows golfball to baseball sized hail from Texas tstorm http://tinyurl.com/2xrkg3,
14910011,2007-03-29 08:53:50,A total of 65 tornado reports including 2 fatalities in Oklahoma http://snipurl.com/1e8pk Severe weather will most slowly eastward Thursday,
14909341,2007-03-29 08:51:53,Tornadoes reported in five states on Wednesday http://snipurl.com/1e8ph,
13820031,2007-03-27 19:56:22,Storm Prediction Center: possible organized severe weather event in 4-8 days http://snipurl.com/1dwns,
13318801,2007-03-27 00:06:00,"A MODIS image of the March 18th, 2007 Northeast snowstorm http://snipurl.com/1bt6x",
13225481,2007-03-26 21:07:50,44 killed by tornadoes so far in 2007. http://snipurl.com/1amjr. In 2006 66 were killed. In 2005 only 39 were killed by tornadoes.,
13224161,2007-03-26 21:05:45,"Funnel clouds and flooding in Lubbock, Texas on Sunday http://snipurl.com/1amf",
13223451,2007-03-26 21:04:37,Severe storms follow record heat in Wisconsin http://snipurl.com/1am2v,
12210381,2007-03-24 22:08:12,New Mexico and West Texas hit by tornadoes and severe thunderstorms yesterday http://snipurl.com/tpdy,
9938691,2007-03-20 05:24:36,It's National Flood Safety Awareness Week. Turn Around Don't Drown. http://tinyurl.com/2c4cvr,
9938371,2007-03-20 05:23:13,UK bracing for an Arctic blast http://tinyurl.com/28ccnv,
9438571,2007-03-18 23:15:18,Phoenix broils in record heat. 99 Friday and Saturday. http://tinyurl.com/3ark5n,
9244921,2007-03-18 09:55:01,EU website will offer extreme weather information http://tinyurl.com/ynppqk,
9244861,2007-03-18 09:54:34,Technorati Claim http://technorati.com/claim/fbbdcfnbww,
8982531,2007-03-17 17:42:21,"Northeast storm cancels over 2,000 flights http://tinyurl.com/282s2e",
8344061,2007-03-15 22:45:53,Worsening drought leads to increased water restrictions in South Florida http://tinyurl.com/3xdtrg,
8060121,2007-03-15 04:49:56,"Serious flood concerns for Montpelier, Vermont http://tinyurl.com/34g5bh",
7606371,2007-03-14 00:15:50,Severe storms today in Texas -&gt; http://tinyurl.com/ytnxhz,
7168051,2007-03-12 22:47:45,testing the weather twitter,
